model,cipher,topic,true_key,predicted_key,correct_rank,correct,top1_score
FrequencyModel,caesar,World_War_II,19,19,1,True,-2.886396
FrequencyModel,caesar,World_War_II,20,20,1,True,-2.886396
FrequencyModel,caesar,World_War_II,21,21,1,True,-2.886396
FrequencyModel,caesar,World_War_II,22,22,1,True,-2.886396
FrequencyModel,caesar,World_War_II,23,23,1,True,-2.886396
FrequencyModel,caesar,World_War_II,24,24,1,True,-2.886396
FrequencyModel,caesar,World_War_II,25,25,1,True,-2.886396
FrequencyModel,caesar,Y2038,1,1,1,True,-2.905789
FrequencyModel,caesar,Y2038,2,2,1,True,-2.905789
FrequencyModel,caesar,Y2038,3,3,1,True,-2.905789
FrequencyModel,caesar,Y2038,4,4,1,True,-2.905789
FrequencyModel,caesar,Y2038,5,5,1,True,-2.905789
FrequencyModel,caesar,Y2038,6,6,1,True,-2.905789
FrequencyModel,caesar,Y2038,7,7,1,True,-2.905789
FrequencyModel,caesar,Y2038,8,8,1,True,-2.905789
FrequencyModel,caesar,Y2038,9,9,1,True,-2.905789
FrequencyModel,caesar,Y2038,10,10,1,True,-2.905789
FrequencyModel,caesar,Y2038,11,11,1,True,-2.905789
FrequencyModel,caesar,Y2038,12,12,1,True,-2.905789
FrequencyModel,caesar,Y2038,13,13,1,True,-2.905789
FrequencyModel,caesar,Y2038,14,14,1,True,-2.905789
FrequencyModel,caesar,Y2038,15,15,1,True,-2.905789
FrequencyModel,caesar,Y2038,16,16,1,True,-2.905789
FrequencyModel,caesar,Y2038,17,17,1,True,-2.905789
FrequencyModel,caesar,Y2038,18,18,1,True,-2.905789
FrequencyModel,caesar,Y2038,19,19,1,True,-2.905789
FrequencyModel,caesar,Y2038,20,20,1,True,-2.905789
FrequencyModel,caesar,Y2038,21,21,1,True,-2.905789
FrequencyModel,caesar,Y2038,22,22,1,True,-2.905789
FrequencyModel,caesar,Y2038,23,23,1,True,-2.905789
FrequencyModel,caesar,Y2038,24,24,1,True,-2.905789
FrequencyModel,caesar,Y2038,25,25,1,True,-2.905789
FrequencyModel,caesar,Y2K,1,1,1,True,-3.023725
FrequencyModel,caesar,Y2K,2,2,1,True,-3.023725
FrequencyModel,caesar,Y2K,3,3,1,True,-3.023725
FrequencyModel,caesar,Y2K,4,4,1,True,-3.023725
FrequencyModel,caesar,Y2K,5,5,1,True,-3.023725
FrequencyModel,caesar,Y2K,6,6,1,True,-3.023725
FrequencyModel,caesar,Y2K,7,7,1,True,-3.023725
FrequencyModel,caesar,Y2K,8,8,1,True,-3.023725
FrequencyModel,caesar,Y2K,9,9,1,True,-3.023725
FrequencyModel,caesar,Y2K,10,10,1,True,-3.023725
FrequencyModel,caesar,Y2K,11,11,1,True,-3.023725
FrequencyModel,caesar,Y2K,12,12,1,True,-3.023725
FrequencyModel,caesar,Y2K,13,13,1,True,-3.023725
FrequencyModel,caesar,Y2K,14,14,1,True,-3.023725
FrequencyModel,caesar,Y2K,15,15,1,True,-3.023725
FrequencyModel,caesar,Y2K,16,16,1,True,-3.023725
FrequencyModel,caesar,Y2K,17,17,1,True,-3.023725
FrequencyModel,caesar,Y2K,18,18,1,True,-3.023725
FrequencyModel,caesar,Y2K,19,19,1,True,-3.023725
FrequencyModel,caesar,Y2K,20,20,1,True,-3.023725
FrequencyModel,caesar,Y2K,21,21,1,True,-3.023725
FrequencyModel,caesar,Y2K,22,22,1,True,-3.023725
FrequencyModel,caesar,Y2K,23,23,1,True,-3.023725
FrequencyModel,caesar,Y2K,24,24,1,True,-3.023725
FrequencyModel,caesar,Y2K,25,25,1,True,-3.023725
FrequencyModel,vigenere,Abraham_Lincoln,cipher,cipher,1,True,-2.8781
FrequencyModel,vigenere,Abraham_Lincoln,language,language,1,True,-2.8781
FrequencyModel,vigenere,Abraham_Lincoln,secret,secret,1,True,-2.8781
FrequencyModel,vigenere,Abraham_Lincoln,model,model,1,True,-2.8781
FrequencyModel,vigenere,Abraham_Lincoln,neural,neural,1,True,-2.8781
FrequencyModel,vigenere,AES_encryption,cipher,cipher,1,True,-2.936666
FrequencyModel,vigenere,AES_encryption,language,language,1,True,-2.936666
FrequencyModel,vigenere,AES_encryption,secret,secret,1,True,-2.936666
FrequencyModel,vigenere,AES_encryption,model,model,1,True,-2.936666
FrequencyModel,vigenere,AES_encryption,neural,neural,1,True,-2.936666
FrequencyModel,vigenere,Alan_Turing,cipher,cipher,1,True,-2.911137
FrequencyModel,vigenere,Alan_Turing,language,language,1,True,-2.911137
FrequencyModel,vigenere,Alan_Turing,secret,secret,1,True,-2.911137
FrequencyModel,vigenere,Alan_Turing,model,model,1,True,-2.911137
FrequencyModel,vigenere,Alan_Turing,neural,neural,1,True,-2.911137
FrequencyModel,vigenere,Ancient_China,cipher,cipher,1,True,-2.899756
FrequencyModel,vigenere,Ancient_China,language,language,1,True,-2.899756
FrequencyModel,vigenere,Ancient_China,secret,secret,1,True,-2.899756
FrequencyModel,vigenere,Ancient_China,model,model,1,True,-2.899756
FrequencyModel,vigenere,Ancient_China,neural,neural,1,True,-2.899756
FrequencyModel,vigenere,animal_farm,cipher,cipher,1,True,-2.912814
FrequencyModel,vigenere,animal_farm,language,language,1,True,-2.912814
FrequencyModel,vigenere,animal_farm,secret,secret,1,True,-2.912814
FrequencyModel,vigenere,animal_farm,model,model,1,True,-2.912814
FrequencyModel,vigenere,animal_farm,neural,neural,1,True,-2.912814
FrequencyModel,vigenere,Asia,cipher,cipher,1,True,-2.859722
FrequencyModel,vigenere,Asia,language,language,1,True,-2.859722
FrequencyModel,vigenere,Asia,secret,secret,1,True,-2.859722
FrequencyModel,vigenere,Asia,model,model,1,True,-2.859722
FrequencyModel,vigenere,Asia,neural,neural,1,True,-2.859722
FrequencyModel,vigenere,Australia,cipher,cipher,1,True,-2.853249
FrequencyModel,vigenere,Australia,language,language,1,True,-2.853249
FrequencyModel,vigenere,Australia,secret,secret,1,True,-2.853249
FrequencyModel,vigenere,Australia,model,model,1,True,-2.853249
FrequencyModel,vigenere,Australia,neural,neural,1,True,-2.853249
FrequencyModel,vigenere,Byzantium,cipher,cipher,1,True,-2.910009
FrequencyModel,vigenere,Byzantium,language,language,1,True,-2.910009
FrequencyModel,vigenere,Byzantium,secret,secret,1,True,-2.910009
FrequencyModel,vigenere,Byzantium,model,model,1,True,-2.910009
FrequencyModel,vigenere,Byzantium,neural,neural,1,True,-2.910009
FrequencyModel,vigenere,Canberra,cipher,cipher,1,True,-2.883626
FrequencyModel,vigenere,Canberra,language,language,1,True,-2.883626
FrequencyModel,vigenere,Canberra,secret,secret,1,True,-2.883626
FrequencyModel,vigenere,Canberra,model,model,1,True,-2.883626
FrequencyModel,vigenere,Canberra,neural,neural,1,True,-2.883626
FrequencyModel,vigenere,CERN,cipher,cipher,1,True,-2.862541
FrequencyModel,vigenere,CERN,language,language,1,True,-2.862541
FrequencyModel,vigenere,CERN,secret,secret,1,True,-2.862541
FrequencyModel,vigenere,CERN,model,model,1,True,-2.862541
FrequencyModel,vigenere,CERN,neural,neural,1,True,-2.862541
FrequencyModel,vigenere,Cinema,cipher,cipher,1,True,-2.915324
FrequencyModel,vigenere,Cinema,language,language,1,True,-2.915324
FrequencyModel,vigenere,Cinema,secret,secret,1,True,-2.915324
FrequencyModel,vigenere,Cinema,model,model,1,True,-2.915324
FrequencyModel,vigenere,Cinema,neural,neural,1,True,-2.915324
FrequencyModel,vigenere,Cipher,cipher,cipher,1,True,-2.925449
FrequencyModel,vigenere,Cipher,language,language,1,True,-2.925449
FrequencyModel,vigenere,Cipher,secret,secret,1,True,-2.925449
FrequencyModel,vigenere,Cipher,model,model,1,True,-2.925449
FrequencyModel,vigenere,Cipher,neural,neural,1,True,-2.925449
FrequencyModel,vigenere,Claude_Shannon,cipher,cipher,1,True,-2.883379
FrequencyModel,vigenere,Claude_Shannon,language,language,1,True,-2.883379
FrequencyModel,vigenere,Claude_Shannon,secret,secret,1,True,-2.883379
FrequencyModel,vigenere,Claude_Shannon,model,model,1,True,-2.883379
FrequencyModel,vigenere,Claude_Shannon,neural,neural,1,True,-2.883379
FrequencyModel,vigenere,Code,cipher,cipher,1,True,-2.887029
FrequencyModel,vigenere,Code,language,language,1,True,-2.887029
FrequencyModel,vigenere,Code,secret,secret,1,True,-2.887029
FrequencyModel,vigenere,Code,model,model,1,True,-2.887029
FrequencyModel,vigenere,Code,neural,neural,1,True,-2.887029
FrequencyModel,vigenere,Computer,cipher,cipher,1,True,-2.903669
FrequencyModel,vigenere,Computer,language,language,1,True,-2.903669
FrequencyModel,vigenere,Computer,secret,secret,1,True,-2.903669
FrequencyModel,vigenere,Computer,model,model,1,True,-2.903669
FrequencyModel,vigenere,Computer,neural,neural,1,True,-2.903669
FrequencyModel,vigenere,Corpus_linguistics,cipher,cipher,1,True,-2.909899
FrequencyModel,vigenere,Corpus_linguistics,language,language,1,True,-2.909899
FrequencyModel,vigenere,Corpus_linguistics,secret,secret,1,True,-2.909899
FrequencyModel,vigenere,Corpus_linguistics,model,model,1,True,-2.909899
FrequencyModel,vigenere,Corpus_linguistics,neural,neural,1,True,-2.909899
FrequencyModel,vigenere,Cryptanalysis,cipher,cipher,1,True,-2.934734
FrequencyModel,vigenere,Cryptanalysis,language,language,1,True,-2.934734
FrequencyModel,vigenere,Cryptanalysis,secret,secret,1,True,-2.934734
FrequencyModel,vigenere,Cryptanalysis,model,model,1,True,-2.934734
FrequencyModel,vigenere,Cryptanalysis,neural,neural,1,True,-2.934734
FrequencyModel,vigenere,Cryptography,cipher,cipher,1,True,-2.925198
FrequencyModel,vigenere,Cryptography,language,language,1,True,-2.925198
FrequencyModel,vigenere,Cryptography,secret,secret,1,True,-2.925198
FrequencyModel,vigenere,Cryptography,model,model,1,True,-2.925198
FrequencyModel,vigenere,Cryptography,neural,neural,1,True,-2.925198
FrequencyModel,vigenere,Data,cipher,cipher,1,True,-2.863019
FrequencyModel,vigenere,Data,language,language,1,True,-2.863019
FrequencyModel,vigenere,Data,secret,secret,1,True,-2.863019
FrequencyModel,vigenere,Data,model,model,1,True,-2.863019
FrequencyModel,vigenere,Data,neural,neural,1,True,-2.863019
FrequencyModel,vigenere,Database,cipher,cipher,1,True,-2.886274
FrequencyModel,vigenere,Database,language,language,1,True,-2.886274
FrequencyModel,vigenere,Database,secret,secret,1,True,-2.886274
FrequencyModel,vigenere,Database,model,model,1,True,-2.886274
FrequencyModel,vigenere,Database,neural,neural,1,True,-2.886274
FrequencyModel,vigenere,English,cipher,cipher,1,True,-2.889837
FrequencyModel,vigenere,English,language,language,1,True,-2.889837
FrequencyModel,vigenere,English,secret,secret,1,True,-2.889837
FrequencyModel,vigenere,English,model,model,1,True,-2.889837
FrequencyModel,vigenere,English,neural,neural,1,True,-2.889837
FrequencyModel,vigenere,Europe,cipher,cipher,1,True,-2.866278
FrequencyModel,vigenere,Europe,language,language,1,True,-2.866278
FrequencyModel,vigenere,Europe,secret,secret,1,True,-2.866278
FrequencyModel,vigenere,Europe,model,model,1,True,-2.866278
FrequencyModel,vigenere,Europe,neural,neural,1,True,-2.866278
FrequencyModel,vigenere,French,cipher,cipher,1,True,-2.8916
FrequencyModel,vigenere,French,language,language,1,True,-2.8916
FrequencyModel,vigenere,French,secret,secret,1,True,-2.8916
FrequencyModel,vigenere,French,model,model,1,True,-2.8916
FrequencyModel,vigenere,French,neural,neural,1,True,-2.8916
FrequencyModel,vigenere,French_New_Wave,cipher,cipher,1,True,-2.90485
FrequencyModel,vigenere,French_New_Wave,language,language,1,True,-2.90485
FrequencyModel,vigenere,French_New_Wave,secret,secret,1,True,-2.90485
FrequencyModel,vigenere,French_New_Wave,model,model,1,True,-2.90485
FrequencyModel,vigenere,French_New_Wave,neural,neural,1,True,-2.90485
FrequencyModel,vigenere,Generative_AI,cipher,cipher,1,True,-2.882422
FrequencyModel,vigenere,Generative_AI,language,language,1,True,-2.882422
FrequencyModel,vigenere,Generative_AI,secret,secret,1,True,-2.882422
FrequencyModel,vigenere,Generative_AI,model,model,1,True,-2.882422
FrequencyModel,vigenere,Generative_AI,neural,neural,1,True,-2.882422
FrequencyModel,vigenere,German,cipher,cipher,1,True,-2.913277
FrequencyModel,vigenere,German,language,language,1,True,-2.913277
FrequencyModel,vigenere,German,secret,secret,1,True,-2.913277
FrequencyModel,vigenere,German,model,model,1,True,-2.913277
FrequencyModel,vigenere,German,neural,neural,1,True,-2.913277
FrequencyModel,vigenere,Hibiscus,cipher,cipher,1,True,-2.900848
FrequencyModel,vigenere,Hibiscus,language,language,1,True,-2.900848
FrequencyModel,vigenere,Hibiscus,secret,secret,1,True,-2.900848
FrequencyModel,vigenere,Hibiscus,model,model,1,True,-2.900848
FrequencyModel,vigenere,Hibiscus,neural,neural,1,True,-2.900848
FrequencyModel,vigenere,Hollywood,cipher,cipher,1,True,-3.013733
FrequencyModel,vigenere,Hollywood,language,language,1,True,-3.013733
FrequencyModel,vigenere,Hollywood,secret,secret,1,True,-3.013733
FrequencyModel,vigenere,Hollywood,model,model,1,True,-3.013733
FrequencyModel,vigenere,Hollywood,neural,neural,1,True,-3.013733
FrequencyModel,vigenere,India,cipher,cipher,1,True,-2.874052
FrequencyModel,vigenere,India,language,language,1,True,-2.874052
FrequencyModel,vigenere,India,secret,secret,1,True,-2.874052
FrequencyModel,vigenere,India,model,model,1,True,-2.874052
FrequencyModel,vigenere,India,neural,neural,1,True,-2.874052
FrequencyModel,vigenere,Indus_Valley_Civilization,cipher,cipher,1,True,-2.880779
FrequencyModel,vigenere,Indus_Valley_Civilization,language,language,1,True,-2.880779
FrequencyModel,vigenere,Indus_Valley_Civilization,secret,secret,1,True,-2.880779
FrequencyModel,vigenere,Indus_Valley_Civilization,model,model,1,True,-2.880779
FrequencyModel,vigenere,Indus_Valley_Civilization,neural,neural,1,True,-2.880779
FrequencyModel,vigenere,Industrial_Revolution,cipher,cipher,1,True,-2.891887
FrequencyModel,vigenere,Industrial_Revolution,language,language,1,True,-2.891887
FrequencyModel,vigenere,Industrial_Revolution,secret,secret,1,True,-2.891887
FrequencyModel,vigenere,Industrial_Revolution,model,model,1,True,-2.891887
FrequencyModel,vigenere,Industrial_Revolution,neural,neural,1,True,-2.891887
FrequencyModel,vigenere,Isaac_Asimov,cipher,cipher,1,True,-2.908766
FrequencyModel,vigenere,Isaac_Asimov,language,language,1,True,-2.908766
FrequencyModel,vigenere,Isaac_Asimov,secret,secret,1,True,-2.908766
FrequencyModel,vigenere,Isaac_Asimov,model,model,1,True,-2.908766
FrequencyModel,vigenere,Isaac_Asimov,neural,neural,1,True,-2.908766
FrequencyModel,vigenere,John_F._Kennedy,cipher,cipher,1,True,-2.893738
FrequencyModel,vigenere,John_F._Kennedy,language,language,1,True,-2.893738
FrequencyModel,vigenere,John_F._Kennedy,secret,secret,1,True,-2.893738
FrequencyModel,vigenere,John_F._Kennedy,model,model,1,True,-2.893738
FrequencyModel,vigenere,John_F._Kennedy,neural,neural,1,True,-2.893738
FrequencyModel,vigenere,Language,cipher,cipher,1,True,-2.894127
FrequencyModel,vigenere,Language,language,language,1,True,-2.894127
FrequencyModel,vigenere,Language,secret,secret,1,True,-2.894127
FrequencyModel,vigenere,Language,model,model,1,True,-2.894127
FrequencyModel,vigenere,Language,neural,neural,1,True,-2.894127
FrequencyModel,vigenere,Language_model,cipher,cipher,1,True,-2.931553
FrequencyModel,vigenere,Language_model,language,language,1,True,-2.931553
FrequencyModel,vigenere,Language_model,secret,secret,1,True,-2.931553
FrequencyModel,vigenere,Language_model,model,model,1,True,-2.931553
FrequencyModel,vigenere,Language_model,neural,neural,1,True,-2.931553
FrequencyModel,vigenere,large_Language_Model,cipher,cipher,1,True,-2.898176
FrequencyModel,vigenere,large_Language_Model,language,language,1,True,-2.898176
FrequencyModel,vigenere,large_Language_Model,secret,secret,1,True,-2.898176
FrequencyModel,vigenere,large_Language_Model,model,model,1,True,-2.898176
FrequencyModel,vigenere,large_Language_Model,neural,neural,1,True,-2.898176
FrequencyModel,vigenere,Linguistics,cipher,cipher,1,True,-2.897813
FrequencyModel,vigenere,Linguistics,language,language,1,True,-2.897813
FrequencyModel,vigenere,Linguistics,secret,secret,1,True,-2.897813
FrequencyModel,vigenere,Linguistics,model,model,1,True,-2.897813
FrequencyModel,vigenere,Linguistics,neural,neural,1,True,-2.897813
FrequencyModel,vigenere,Logic,cipher,cipher,1,True,-2.889404
FrequencyModel,vigenere,Logic,language,language,1,True,-2.889404
FrequencyModel,vigenere,Logic,secret,secret,1,True,-2.889404
FrequencyModel,vigenere,Logic,model,model,1,True,-2.889404
FrequencyModel,vigenere,Logic,neural,neural,1,True,-2.889404
FrequencyModel,vigenere,London,cipher,cipher,1,True,-2.884205
FrequencyModel,vigenere,London,language,language,1,True,-2.884205
FrequencyModel,vigenere,London,secret,secret,1,True,-2.884205
FrequencyModel,vigenere,London,model,model,1,True,-2.884205
FrequencyModel,vigenere,London,neural,neural,1,True,-2.884205
FrequencyModel,vigenere,Lotus,cipher,cipher,1,True,-2.905884
FrequencyModel,vigenere,Lotus,language,language,1,True,-2.905884
FrequencyModel,vigenere,Lotus,secret,secret,1,True,-2.905884
FrequencyModel,vigenere,Lotus,model,model,1,True,-2.905884
FrequencyModel,vigenere,Lotus,neural,neural,1,True,-2.905884
FrequencyModel,vigenere,M._C._Escher,cipher,cipher,1,True,-2.888506
FrequencyModel,vigenere,M._C._Escher,language,language,1,True,-2.888506
FrequencyModel,vigenere,M._C._Escher,secret,secret,1,True,-2.888506
FrequencyModel,vigenere,M._C._Escher,model,model,1,True,-2.888506
FrequencyModel,vigenere,M._C._Escher,neural,neural,1,True,-2.888506
FrequencyModel,vigenere,Machine_Learning,cipher,cipher,1,True,-2.86882
FrequencyModel,vigenere,Machine_Learning,language,language,1,True,-2.86882
FrequencyModel,vigenere,Machine_Learning,secret,secret,1,True,-2.86882
FrequencyModel,vigenere,Machine_Learning,model,model,1,True,-2.86882
FrequencyModel,vigenere,Machine_Learning,neural,neural,1,True,-2.86882
FrequencyModel,vigenere,Mahatma_Gandhi,cipher,cipher,1,True,-2.885838
FrequencyModel,vigenere,Mahatma_Gandhi,language,language,1,True,-2.885838
FrequencyModel,vigenere,Mahatma_Gandhi,secret,secret,1,True,-2.885838
FrequencyModel,vigenere,Mahatma_Gandhi,model,model,1,True,-2.885838
FrequencyModel,vigenere,Mahatma_Gandhi,neural,neural,1,True,-2.885838
FrequencyModel,vigenere,Michael_Jackson,cipher,cipher,1,True,-2.933232
FrequencyModel,vigenere,Michael_Jackson,language,language,1,True,-2.933232
FrequencyModel,vigenere,Michael_Jackson,secret,secret,1,True,-2.933232
FrequencyModel,vigenere,Michael_Jackson,model,model,1,True,-2.933232
FrequencyModel,vigenere,Michael_Jackson,neural,neural,1,True,-2.933232
FrequencyModel,vigenere,Mumbai,cipher,cipher,1,True,-2.908775
FrequencyModel,vigenere,Mumbai,language,language,1,True,-2.908775
FrequencyModel,vigenere,Mumbai,secret,secret,1,True,-2.908775
FrequencyModel,vigenere,Mumbai,model,model,1,True,-2.908775
FrequencyModel,vigenere,Mumbai,neural,neural,1,True,-2.908775
FrequencyModel,vigenere,New_York,cipher,cipher,1,True,-2.992569
FrequencyModel,vigenere,New_York,language,language,1,True,-2.992569
FrequencyModel,vigenere,New_York,secret,secret,1,True,-2.992569
FrequencyModel,vigenere,New_York,model,model,1,True,-2.992569
FrequencyModel,vigenere,New_York,neural,neural,1,True,-2.992569
FrequencyModel,vigenere,News,cipher,cipher,1,True,-2.88643
FrequencyModel,vigenere,News,language,language,1,True,-2.88643
FrequencyModel,vigenere,News,secret,secret,1,True,-2.88643
FrequencyModel,vigenere,News,model,model,1,True,-2.88643
FrequencyModel,vigenere,News,neural,neural,1,True,-2.88643
FrequencyModel,vigenere,ohenry,cipher,cipher,1,True,-2.934391
FrequencyModel,vigenere,ohenry,language,language,1,True,-2.934391
FrequencyModel,vigenere,ohenry,secret,secret,1,True,-2.934391
FrequencyModel,vigenere,ohenry,model,model,1,True,-2.934391
FrequencyModel,vigenere,ohenry,neural,neural,1,True,-2.934391
FrequencyModel,vigenere,origin_of_species,cipher,cipher,1,True,-2.891695
FrequencyModel,vigenere,origin_of_species,language,language,1,True,-2.891695
FrequencyModel,vigenere,origin_of_species,secret,secret,1,True,-2.891695
FrequencyModel,vigenere,origin_of_species,model,model,1,True,-2.891695
FrequencyModel,vigenere,origin_of_species,neural,neural,1,True,-2.891695
FrequencyModel,vigenere,Philosophy_of_language,cipher,cipher,1,True,-2.879139
FrequencyModel,vigenere,Philosophy_of_language,language,language,1,True,-2.879139
FrequencyModel,vigenere,Philosophy_of_language,secret,secret,1,True,-2.879139
FrequencyModel,vigenere,Philosophy_of_language,model,model,1,True,-2.879139
FrequencyModel,vigenere,Philosophy_of_language,neural,neural,1,True,-2.879139
FrequencyModel,vigenere,Plain_text,cipher,cipher,1,True,-2.895988
FrequencyModel,vigenere,Plain_text,language,language,1,True,-2.895988
FrequencyModel,vigenere,Plain_text,secret,secret,1,True,-2.895988
FrequencyModel,vigenere,Plain_text,model,model,1,True,-2.895988
FrequencyModel,vigenere,Plain_text,neural,neural,1,True,-2.895988
FrequencyModel,vigenere,Public-key_cryptography,cipher,cipher,1,True,-2.935403
FrequencyModel,vigenere,Public-key_cryptography,language,language,1,True,-2.935403
FrequencyModel,vigenere,Public-key_cryptography,secret,secret,1,True,-2.935403
FrequencyModel,vigenere,Public-key_cryptography,model,model,1,True,-2.935403
FrequencyModel,vigenere,Public-key_cryptography,neural,neural,1,True,-2.935403
FrequencyModel,vigenere,Robotics,cipher,cipher,1,True,-2.898695
FrequencyModel,vigenere,Robotics,language,language,1,True,-2.898695
FrequencyModel,vigenere,Robotics,secret,secret,1,True,-2.898695
FrequencyModel,vigenere,Robotics,model,model,1,True,-2.898695
FrequencyModel,vigenere,Robotics,neural,neural,1,True,-2.898695
FrequencyModel,vigenere,Roman_Empire,cipher,cipher,1,True,-2.883961
FrequencyModel,vigenere,Roman_Empire,language,language,1,True,-2.883961
FrequencyModel,vigenere,Roman_Empire,secret,secret,1,True,-2.883961
FrequencyModel,vigenere,Roman_Empire,model,model,1,True,-2.883961
FrequencyModel,vigenere,Roman_Empire,neural,neural,1,True,-2.883961
FrequencyModel,vigenere,SASTRA_University,cipher,cipher,1,True,-2.874298
FrequencyModel,vigenere,SASTRA_University,language,language,1,True,-2.874298
FrequencyModel,vigenere,SASTRA_University,secret,secret,1,True,-2.874298
FrequencyModel,vigenere,SASTRA_University,model,model,1,True,-2.874298
FrequencyModel,vigenere,SASTRA_University,neural,neural,1,True,-2.874298
FrequencyModel,vigenere,Semantics,cipher,cipher,1,True,-2.863949
FrequencyModel,vigenere,Semantics,language,language,1,True,-2.863949
FrequencyModel,vigenere,Semantics,secret,secret,1,True,-2.863949
FrequencyModel,vigenere,Semantics,model,model,1,True,-2.863949
FrequencyModel,vigenere,Semantics,neural,neural,1,True,-2.863949
FrequencyModel,vigenere,Semiotics,cipher,cipher,1,True,-2.867907
FrequencyModel,vigenere,Semiotics,language,language,1,True,-2.867907
FrequencyModel,vigenere,Semiotics,secret,secret,1,True,-2.867907
FrequencyModel,vigenere,Semiotics,model,model,1,True,-2.867907
FrequencyModel,vigenere,Semiotics,neural,neural,1,True,-2.867907
FrequencyModel,vigenere,Tamil,cipher,cipher,1,True,-2.862525
FrequencyModel,vigenere,Tamil,language,language,1,True,-2.862525
FrequencyModel,vigenere,Tamil,secret,secret,1,True,-2.862525
FrequencyModel,vigenere,Tamil,model,model,1,True,-2.862525
FrequencyModel,vigenere,Tamil,neural,neural,1,True,-2.862525
FrequencyModel,vigenere,the_prince,cipher,cipher,1,True,-2.889915
FrequencyModel,vigenere,the_prince,language,language,1,True,-2.889915
FrequencyModel,vigenere,the_prince,secret,secret,1,True,-2.889915
FrequencyModel,vigenere,the_prince,model,model,1,True,-2.889915
FrequencyModel,vigenere,the_prince,neural,neural,1,True,-2.889915
FrequencyModel,vigenere,the_sun_also_rises,cipher,cipher,1,True,-2.913982
FrequencyModel,vigenere,the_sun_also_rises,language,language,1,True,-2.913982
FrequencyModel,vigenere,the_sun_also_rises,secret,secret,1,True,-2.913982
FrequencyModel,vigenere,the_sun_also_rises,model,model,1,True,-2.913982
FrequencyModel,vigenere,the_sun_also_rises,neural,neural,1,True,-2.913982
FrequencyModel,vigenere,Titanic,cipher,cipher,1,True,-2.893596
FrequencyModel,vigenere,Titanic,language,language,1,True,-2.893596
FrequencyModel,vigenere,Titanic,secret,secret,1,True,-2.893596
FrequencyModel,vigenere,Titanic,model,model,1,True,-2.893596
FrequencyModel,vigenere,Titanic,neural,neural,1,True,-2.893596
FrequencyModel,vigenere,tryst_with_destiny,cipher,cipher,1,True,-2.88668
FrequencyModel,vigenere,tryst_with_destiny,language,language,1,True,-2.88668
FrequencyModel,vigenere,tryst_with_destiny,secret,secret,1,True,-2.88668
FrequencyModel,vigenere,tryst_with_destiny,model,model,1,True,-2.88668
FrequencyModel,vigenere,tryst_with_destiny,neural,neural,1,True,-2.88668
FrequencyModel,vigenere,Vigenère_Cipher,cipher,cipher,1,True,-2.933588
FrequencyModel,vigenere,Vigenère_Cipher,language,language,1,True,-2.933588
FrequencyModel,vigenere,Vigenère_Cipher,secret,secret,1,True,-2.933588
FrequencyModel,vigenere,Vigenère_Cipher,model,model,1,True,-2.933588
FrequencyModel,vigenere,Vigenère_Cipher,neural,neural,1,True,-2.933588
FrequencyModel,vigenere,war_and_peace,cipher,cipher,1,True,-2.9032
FrequencyModel,vigenere,war_and_peace,language,language,1,True,-2.9032
FrequencyModel,vigenere,war_and_peace,secret,secret,1,True,-2.9032
FrequencyModel,vigenere,war_and_peace,model,model,1,True,-2.9032
FrequencyModel,vigenere,war_and_peace,neural,neural,1,True,-2.9032
FrequencyModel,vigenere,Web_scraping,cipher,cipher,1,True,-2.898313
FrequencyModel,vigenere,Web_scraping,language,language,1,True,-2.898313
FrequencyModel,vigenere,Web_scraping,secret,secret,1,True,-2.898313
FrequencyModel,vigenere,Web_scraping,model,model,1,True,-2.898313
FrequencyModel,vigenere,Web_scraping,neural,neural,1,True,-2.898313
FrequencyModel,vigenere,Wikipedia,cipher,cipher,1,True,-2.900572
FrequencyModel,vigenere,Wikipedia,language,language,1,True,-2.900572
FrequencyModel,vigenere,Wikipedia,secret,secret,1,True,-2.900572
FrequencyModel,vigenere,Wikipedia,model,model,1,True,-2.900572
FrequencyModel,vigenere,Wikipedia,neural,neural,1,True,-2.900572
FrequencyModel,vigenere,World_War_I,cipher,cipher,1,True,-2.880367
FrequencyModel,vigenere,World_War_I,language,language,1,True,-2.880367
FrequencyModel,vigenere,World_War_I,secret,secret,1,True,-2.880367
FrequencyModel,vigenere,World_War_I,model,model,1,True,-2.880367
FrequencyModel,vigenere,World_War_I,neural,neural,1,True,-2.880367
FrequencyModel,vigenere,World_War_II,cipher,cipher,1,True,-2.886396
FrequencyModel,vigenere,World_War_II,language,language,1,True,-2.886396
FrequencyModel,vigenere,World_War_II,secret,secret,1,True,-2.886396
FrequencyModel,vigenere,World_War_II,model,model,1,True,-2.886396
FrequencyModel,vigenere,World_War_II,neural,neural,1,True,-2.886396
FrequencyModel,vigenere,Y2038,cipher,cipher,1,True,-2.905789
FrequencyModel,vigenere,Y2038,language,language,1,True,-2.905789
FrequencyModel,vigenere,Y2038,secret,secret,1,True,-2.905789
FrequencyModel,vigenere,Y2038,model,model,1,True,-2.905789
FrequencyModel,vigenere,Y2038,neural,neural,1,True,-2.905789
FrequencyModel,vigenere,Y2K,cipher,cipher,1,True,-3.023725
FrequencyModel,vigenere,Y2K,language,language,1,True,-3.023725
FrequencyModel,vigenere,Y2K,secret,secret,1,True,-3.023725
FrequencyModel,vigenere,Y2K,model,model,1,True,-3.023725
